id,date,amount,card,id_merchant
1871,21-09-2018 08:28,10.27,5.0188E+11,24
1735,21-09-2018 11:34,11.12,4.76105E+18,114
1479,21-09-2018 14:00,10.25,4.18816E+15,39
2837,21-09-2018 15:48,18.3,4.7432E+18,138
3039,21-09-2018 16:39,19.11,4.71177E+15,91
1626,21-09-2018 17:10,10.21,4.15984E+18,47
839,21-09-2018 18:49,1.71,3.00783E+13,104
2716,22-09-2018 00:47,16.42,3.53565E+15,16
1462,22-09-2018 01:49,10.11,4.53999E+15,150
126,22-09-2018 05:28,5.48,3.4412E+14,128
2768,22-09-2018 05:41,14,5.03843E+11,78
1484,22-09-2018 10:01,11.52,6.75911E+11,131
1440,22-09-2018 13:41,11.05,4.74104E+12,4
632,22-09-2018 16:17,0.83,4.2791E+18,79
2617,23-09-2018 00:30,16.35,5.03843E+11,95
2826,23-09-2018 07:30,19.02,4.72378E+18,99
119,23-09-2018 08:15,7.73,4.27647E+12,78
473,23-09-2018 11:46,8.38,2.13194E+14,10
535,23-09-2018 13:44,3.52,3.72415E+14,28
3283,23-09-2018 13:47,19.04,5.29719E+15,53
2541,23-09-2018 15:50,17.82,5.17595E+15,111
2619,23-09-2018 18:59,18.83,4.498E+12,116
1856,23-09-2018 19:20,1075,5.0188E+11,13
1267,23-09-2018 22:15,10.32,3.51711E+15,1
1329,24-09-2018 07:16,10.92,1.80099E+14,35
546,24-09-2018 08:19,1.89,4.7432E+18,132
2244,24-09-2018 14:31,5.05,6.50024E+15,25
1733,24-09-2018 18:55,11.24,4.96292E+18,36
2972,24-09-2018 23:09,17.65,4.50641E+15,88
1782,25-09-2018 00:48,10.85,3.51711E+15,105
882,25-09-2018 01:11,10.22,5.84227E+11,147
261,25-09-2018 02:51,5.4,4.50641E+15,4
183,25-09-2018 03:08,3.92,4.86676E+18,40
2337,25-09-2018 03:50,5.14,4.15984E+18,42
1774,25-09-2018 04:35,10.35,3.00783E+13,2
857,25-09-2018 06:05,2.02,3.58135E+15,33
2936,25-09-2018 06:54,16.1,4.64401E+18,148
554,25-09-2018 07:39,3.66,4.498E+12,73
3449,25-09-2018 11:16,2.89,4.7432E+18,123
24,25-09-2018 12:45,5.99,5.01809E+11,105
829,25-09-2018 12:53,1.95,6.01199E+15,107
3022,25-09-2018 13:27,17.59,3.51711E+15,150
1731,25-09-2018 13:44,10.47,5.03843E+11,121
1951,25-09-2018 14:20,2.39,1.80099E+14,116
3236,25-09-2018 15:44,20.36,4.71177E+15,36
1743,25-09-2018 15:53,12.37,1.80099E+14,23
820,25-09-2018 16:20,2.88,3.53565E+15,99
545,25-09-2018 20:23,2.79,3.51711E+15,80
1520,25-09-2018 23:23,1095,3.0182E+13,62
772,25-09-2018 23:28,1.48,5.01809E+11,19
2909,26-09-2018 07:52,14.94,4.7432E+18,34
968,26-09-2018 08:48,1060,4.76105E+18,134
855,26-09-2018 08:50,1.19,4.02791E+15,75
335,26-09-2018 21:00,6.46,4.7432E+18,113
1831,26-09-2018 21:03,10.16,3.0182E+13,36
2002,26-09-2018 21:48,1.66,4.31965E+12,144
3380,26-09-2018 22:07,1.91,5.84227E+11,42
2016,26-09-2018 22:31,3.42,4.18816E+15,111
3384,27-09-2018 00:37,1.66,3.76028E+14,93
2748,27-09-2018 02:31,12.61,4.498E+12,6
2551,27-09-2018 03:09,18.03,3.0143E+13,9
2036,27-09-2018 03:09,3.49,4.16531E+18,5
1466,27-09-2018 06:07,11.43,4.26849E+15,52
1513,27-09-2018 06:25,10.25,4.71177E+15,65
1776,27-09-2018 09:50,10.44,4.15984E+18,141
3262,27-09-2018 11:57,17,5.50071E+15,51
1968,27-09-2018 12:17,1.77,4.18816E+15,27
3243,27-09-2018 16:43,17.55,5.29719E+15,109
814,27-09-2018 22:05,2.26,4.64401E+18,37
2338,28-09-2018 07:31,1.61,4.498E+12,85
1775,28-09-2018 11:32,10.01,4.83448E+15,47
3215,28-09-2018 16:55,15.22,5.01809E+11,97
234,28-09-2018 18:01,6.89,3.58135E+15,3
387,28-09-2018 19:52,6.98,4.02791E+15,36
3376,29-09-2018 01:38,1.98,4.16531E+18,58
1747,29-09-2018 05:44,10.95,4.7432E+18,27
3440,29-09-2018 06:29,1.79,4.71177E+15,82
3129,29-09-2018 06:36,15.01,4.71177E+15,85
741,29-09-2018 06:43,2.19,4.15072E+15,126
1909,29-09-2018 07:16,11.35,4.86676E+18,55
2118,29-09-2018 10:22,4.82,4.02791E+15,78
3048,29-09-2018 12:30,20.68,4.76105E+18,31
1458,29-09-2018 14:16,10.66,4.72378E+18,117
3434,29-09-2018 14:17,1.35,4.26849E+15,39
3356,29-09-2018 16:51,2.91,3.76028E+14,41
91,29-09-2018 17:37,3.2,4.96292E+18,126
517,29-09-2018 18:28,6.52,5.36178E+15,85
1713,29-09-2018 22:35,11.3,3.00783E+13,75
1354,29-09-2018 23:52,13.97,6.01199E+15,60
203,30-09-2018 00:20,4.88,5.29719E+15,105
1205,30-09-2018 04:54,10.25,6.50024E+15,114
1413,30-09-2018 06:11,11.44,4.7432E+18,64
1847,30-09-2018 07:38,10.45,4.498E+12,73
165,30-09-2018 08:04,3.58,3.00633E+13,85
2329,30-09-2018 11:39,4.67,5.01809E+11,123
108,30-09-2018 12:33,3.86,4.26849E+15,74
1083,30-09-2018 13:30,11.2,5.13584E+15,128
1067,30-09-2018 17:34,10.23,4.6819E+12,18
941,30-09-2018 19:49,10.44,3.00633E+13,37
239,30-09-2018 20:16,4.37,2.13194E+14,43
3009,30-09-2018 23:33,17.76,5.84227E+11,21
880,01-10-2018 02:12,11.12,5.03843E+11,77
2101,01-10-2018 06:20,2.37,5.84227E+11,28
1982,01-10-2018 14:17,1.31,4.2791E+18,42
2040,01-10-2018 17:32,3.25,5.0188E+11,72
1123,01-10-2018 20:35,11.37,5.84227E+11,82
1370,01-10-2018 22:04,11.21,4.26849E+15,42
749,02-10-2018 02:16,0.96,4.6819E+12,78
2851,02-10-2018 03:47,15.91,3.00783E+13,96
326,02-10-2018 04:46,6.12,4.27647E+12,49
1682,02-10-2018 05:51,10.1,5.29719E+15,108
730,02-10-2018 07:39,1.54,5.84227E+11,149
2704,02-10-2018 14:13,22.29,5.36178E+15,101
515,02-10-2018 15:35,8.61,3.56195E+15,148
3078,02-10-2018 16:32,17.13,4.02791E+15,68
3421,02-10-2018 18:48,1.17,4.86676E+18,149
2970,02-10-2018 19:43,17.47,4.31965E+12,42
1420,02-10-2018 23:11,11.48,5.84227E+11,107
266,02-10-2018 23:13,6.37,3.0143E+13,95
479,03-10-2018 00:51,7.52,4.50641E+15,122
923,03-10-2018 02:04,10.92,4.76105E+18,139
464,03-10-2018 02:10,8.09,4.71177E+15,22
1056,03-10-2018 03:05,12.2,5.13584E+15,22
1726,03-10-2018 05:51,10.15,3.51711E+15,84
1668,03-10-2018 08:32,10.97,3.76028E+14,36
211,03-10-2018 12:52,2.66,3.0143E+13,146
3150,03-10-2018 15:04,15.52,3.0182E+13,76
3448,03-10-2018 19:22,1.79,5.17595E+15,20
1454,03-10-2018 21:17,11.41,4.2791E+18,2
1617,03-10-2018 22:52,10.73,3.51711E+15,73
2106,04-10-2018 02:40,1.93,5.0188E+11,12
1608,04-10-2018 04:50,12.45,4.27647E+12,60
2355,04-10-2018 07:23,4.85,3.56107E+15,68
1805,04-10-2018 15:30,10.49,5.29719E+15,110
1081,04-10-2018 16:51,12.47,6.01199E+15,19
724,04-10-2018 17:23,1.12,4.26849E+15,129
621,04-10-2018 20:16,2.6,3.5822E+15,27
1933,04-10-2018 21:01,2.92,2.13194E+14,132
2621,04-10-2018 22:37,20.02,3.0182E+13,54
2380,05-10-2018 03:53,2.57,6.50024E+15,79
3072,05-10-2018 06:12,19.23,4.71177E+15,77
765,05-10-2018 07:41,2.49,4.02791E+15,138
3397,05-10-2018 08:27,1.36,3.00783E+13,129
1547,05-10-2018 09:07,11.12,4.26369E+15,131
658,05-10-2018 10:59,3.28,4.02791E+15,75
967,05-10-2018 18:25,10.02,6.75911E+11,108
598,05-10-2018 18:36,2.17,4.64401E+18,26
2242,05-10-2018 19:04,1.54,4.76105E+18,85
2544,05-10-2018 21:29,16.8,5.13584E+15,39
2334,05-10-2018 22:08,2.61,4.15984E+18,67
847,05-10-2018 22:12,1.63,5.36178E+15,42
2702,06-10-2018 00:27,16.68,4.74104E+12,86
3362,06-10-2018 01:31,2.95,4.58696E+18,118
282,06-10-2018 04:32,5.33,6.01199E+15,121
2384,06-10-2018 04:53,3.34,4.53999E+15,37
1744,06-10-2018 05:06,10.35,4.2791E+18,16
735,06-10-2018 05:51,1.23,4.72378E+18,41
523,06-10-2018 09:36,7.46,3.53565E+15,65
2981,06-10-2018 15:12,17.77,4.15984E+18,39
2735,06-10-2018 17:23,17.15,3.56107E+15,143
1772,06-10-2018 17:26,10.18,4.26849E+15,80
2942,06-10-2018 18:18,20.69,4.2791E+18,1
333,06-10-2018 19:14,4.23,3.72415E+14,111
818,06-10-2018 20:23,0.77,3.0143E+13,38
2857,07-10-2018 01:34,17.4,4.53999E+15,29
982,07-10-2018 02:05,10.5,4.15984E+18,3
3305,07-10-2018 07:08,18.53,3.5822E+15,81
3005,07-10-2018 08:16,20.44,4.58696E+18,89
469,07-10-2018 08:21,5.59,4.7432E+18,39
1984,07-10-2018 10:35,3.23,4.74104E+12,106
2217,07-10-2018 11:03,2.9,3.0143E+13,11
815,07-10-2018 11:05,1.18,3.76028E+14,55
1121,07-10-2018 11:17,12.19,5.01809E+11,56
2420,07-10-2018 11:21,2.92,4.86676E+18,140
2318,07-10-2018 14:30,1.95,4.53999E+15,46
384,07-10-2018 14:40,757,3.00783E+13,73
1395,07-10-2018 18:29,1179,3.0182E+13,106
677,07-10-2018 18:42,1.4,4.50641E+15,65
3047,07-10-2018 19:09,19.55,5.01809E+11,107
589,07-10-2018 20:28,1.01,3.51695E+15,2
922,07-10-2018 20:40,10.99,6.50024E+15,68
2868,07-10-2018 21:33,17.83,4.58696E+18,143
1091,07-10-2018 22:35,10.91,4.2791E+18,110
2159,07-10-2018 23:02,3.13,4.58696E+18,8
3070,07-10-2018 23:58,18.39,6.50024E+15,52
2739,08-10-2018 02:19,16.58,4.96292E+18,101
2976,08-10-2018 03:30,16.62,3.0182E+13,41
1557,08-10-2018 05:53,11.56,4.15072E+15,68
640,08-10-2018 08:18,1.74,3.72415E+14,95
1643,08-10-2018 10:35,10.17,4.71177E+15,52
1970,08-10-2018 13:03,3.5,3.56107E+15,115
805,08-10-2018 14:55,1.19,4.71177E+15,106
1723,08-10-2018 17:55,11.71,4.76105E+18,37
2919,08-10-2018 18:04,20.54,5.03843E+11,118
3074,08-10-2018 19:00,18.79,4.15984E+18,119
2860,09-10-2018 00:30,17.69,3.53565E+15,67
1313,09-10-2018 07:22,10.27,3.0182E+13,26
1686,09-10-2018 08:15,10.85,3.5822E+15,59
2395,09-10-2018 09:34,4.49,4.26369E+15,144
1353,09-10-2018 14:06,10.83,3.58135E+15,134
2700,09-10-2018 14:35,16.82,4.58696E+18,106
1528,09-10-2018 15:42,10.49,4.2791E+18,65
456,09-10-2018 17:54,5.62,5.13584E+15,42
1154,09-10-2018 19:22,10.28,4.18816E+15,127
2370,09-10-2018 23:44,5.38,4.53999E+15,76
2784,10-10-2018 01:11,18.92,4.64401E+18,95
2778,10-10-2018 06:27,15.72,4.27647E+12,6
655,10-10-2018 09:01,1.6,5.17595E+15,128
1026,10-10-2018 09:16,11.17,4.58696E+18,88
1607,10-10-2018 21:32,11.93,4.64401E+18,14
728,10-10-2018 23:20,3.34,4.96292E+18,72
242,11-10-2018 02:01,4.81,4.58696E+18,32
1011,11-10-2018 04:18,10.12,5.29719E+15,17
71,11-10-2018 05:40,9.49,3.0182E+13,114
2315,11-10-2018 07:53,1.63,3.00633E+13,82
2059,11-10-2018 08:58,1.67,5.84227E+11,23
1202,11-10-2018 09:37,10.17,4.86676E+18,49
2026,11-10-2018 10:41,2.01,4.26849E+15,11
2500,11-10-2018 14:27,16.86,4.16531E+18,147
352,11-10-2018 15:52,3.35,4.58696E+18,93
461,11-10-2018 21:48,5.13,5.36178E+15,18
3334,11-10-2018 22:29,2.95,5.01809E+11,103
1977,11-10-2018 22:41,3.85,4.6819E+12,100
696,11-10-2018 23:29,206,3.00783E+13,144
209,12-10-2018 00:26,1.37,5.0188E+11,79
1164,12-10-2018 02:31,10.54,5.29719E+15,16
3276,12-10-2018 04:42,15.73,6.01199E+15,21
2479,12-10-2018 09:51,17.36,6.50024E+15,124
1788,12-10-2018 11:58,10.36,4.498E+12,65
2681,12-10-2018 12:07,18.18,5.50071E+15,92
1437,12-10-2018 13:03,11.13,3.4412E+14,53
2709,12-10-2018 20:13,16.67,5.0188E+11,104
1858,12-10-2018 20:17,11.66,3.76028E+14,111
357,12-10-2018 20:27,5.97,4.26849E+15,88
893,12-10-2018 23:11,13.22,5.17595E+15,141
1672,13-10-2018 07:26,11.31,5.03843E+11,104
553,13-10-2018 07:56,2.11,4.96292E+18,114
1441,13-10-2018 11:14,10.84,4.02791E+15,31
1839,13-10-2018 13:45,10.98,4.71177E+15,54
1292,13-10-2018 15:35,10.06,5.29719E+15,41
212,13-10-2018 15:52,5.85,4.64401E+18,112
984,13-10-2018 17:11,11.87,4.76105E+18,124
1481,14-10-2018 00:04,11.2,3.00783E+13,141
1198,14-10-2018 03:23,11.38,6.01199E+15,78
885,14-10-2018 12:39,10.63,3.72415E+14,35
54,14-10-2018 13:23,7.19,3.53565E+15,21
3089,14-10-2018 16:02,15.52,3.51695E+15,119
510,14-10-2018 17:19,4.88,5.29719E+15,70
849,14-10-2018 23:09,1.05,3.76028E+14,104
166,15-10-2018 03:05,4.1,5.0188E+11,64
243,15-10-2018 03:29,5.82,4.58696E+18,72
2133,15-10-2018 04:38,5.52,3.56195E+15,138
202,15-10-2018 17:44,6.9,3.4412E+14,74
2825,15-10-2018 20:48,16.57,3.53565E+15,120
3157,16-10-2018 00:01,19.59,5.17595E+15,36
903,16-10-2018 00:29,10.12,3.4412E+14,21
1555,16-10-2018 02:08,13.06,4.86676E+18,144
2138,16-10-2018 04:28,5.13,4.76105E+18,36
1165,16-10-2018 12:27,10.36,1.80099E+14,14
2330,16-10-2018 13:27,484,4.76105E+18,142
2828,16-10-2018 14:39,18.34,5.17595E+15,19
1221,16-10-2018 22:46,10.99,4.50641E+15,47
320,17-10-2018 02:48,3.39,4.2791E+18,123
3265,17-10-2018 03:43,20.03,5.50071E+15,149
2706,17-10-2018 04:15,19,5.01809E+11,39
2999,17-10-2018 05:34,15.07,4.15984E+18,126
2998,17-10-2018 09:49,14.67,4.16531E+18,137
2296,17-10-2018 16:30,3.06,5.84227E+11,44
1269,17-10-2018 18:16,10.38,3.00783E+13,116
1799,17-10-2018 18:33,11.46,4.7432E+18,5
1749,18-10-2018 00:08,10.57,4.15984E+18,40
1045,18-10-2018 00:16,10.95,4.53999E+15,14
66,18-10-2018 01:43,5.35,4.16531E+18,116
1665,18-10-2018 02:46,11.16,4.27647E+12,74
500,18-10-2018 03:26,9.66,3.56107E+15,50
3366,18-10-2018 05:15,2.6,5.29719E+15,47
2677,18-10-2018 07:16,19.86,5.50071E+15,96
2300,18-10-2018 15:32,1.21,4.96292E+18,102
2658,18-10-2018 16:22,19.22,4.64401E+18,38
2328,18-10-2018 16:37,4.18,4.15072E+15,129
321,18-10-2018 20:04,5.68,3.51711E+15,89
2536,18-10-2018 22:15,18.06,5.03843E+11,53
7,18-10-2018 23:13,3.41,4.53999E+15,29
2412,18-10-2018 23:33,5.24,4.72378E+18,128
1549,19-10-2018 01:07,1053,3.00783E+13,10
532,19-10-2018 01:16,0.7,3.76028E+14,122
3325,19-10-2018 01:45,18.25,4.2791E+18,150
2098,19-10-2018 09:27,4.3,3.51695E+15,3
3338,19-10-2018 12:32,178,5.5706E+15,28
3401,19-10-2018 17:15,1.95,3.56195E+15,137
1949,19-10-2018 17:44,3.26,4.02791E+15,11
778,19-10-2018 20:19,2.08,4.72378E+18,134
2553,19-10-2018 21:52,15,3.51695E+15,37
3487,20-10-2018 00:33,2.41,3.00633E+13,82
2574,20-10-2018 01:25,16.98,4.64401E+18,43
298,20-10-2018 02:43,6.94,3.0143E+13,80
3350,20-10-2018 03:46,2.8,4.18816E+15,58
2294,20-10-2018 04:46,5.79,4.83448E+15,127
1062,20-10-2018 08:13,11.37,5.29719E+15,34
424,20-10-2018 12:20,5.63,4.02791E+15,51
1108,20-10-2018 12:25,10.71,4.53999E+15,133
14,20-10-2018 16:16,7.69,5.13584E+15,35
3274,20-10-2018 19:06,18.51,4.7432E+18,138
2938,20-10-2018 21:52,15.85,1.80099E+14,21
1895,21-10-2018 10:53,11.78,5.03843E+11,94
1809,21-10-2018 11:28,10.39,4.498E+12,18
3470,21-10-2018 12:48,2.22,3.00633E+13,134
3424,21-10-2018 14:48,2.11,3.72415E+14,132
1904,21-10-2018 16:38,11.22,5.03843E+11,111
2407,21-10-2018 16:44,4.55,4.16531E+18,86
2111,21-10-2018 17:45,2.44,4.83448E+15,111
2498,21-10-2018 18:34,19.33,4.76105E+18,129
1879,21-10-2018 19:04,10.84,5.36178E+15,53
2068,21-10-2018 23:14,4.43,4.27647E+12,127
2562,22-10-2018 00:07,15.98,5.0188E+11,77
3110,22-10-2018 02:39,16.32,3.58135E+15,44
2846,22-10-2018 03:00,15.88,3.4412E+14,11
1147,22-10-2018 07:41,13.83,4.71177E+15,129
1328,22-10-2018 08:11,10.2,3.58135E+15,84
1943,22-10-2018 13:46,1.92,4.15984E+18,127
1195,22-10-2018 15:17,12.28,4.53999E+15,94
627,22-10-2018 16:41,2.6,3.72415E+14,107
1464,22-10-2018 19:58,10.53,4.16531E+18,76
1131,22-10-2018 22:48,10.04,4.2791E+18,11
3361,23-10-2018 01:00,2.09,4.7432E+18,71
394,23-10-2018 04:35,6.35,3.51695E+15,150
2867,23-10-2018 10:49,16.74,4.6819E+12,130
1924,23-10-2018 10:54,11.43,4.58696E+18,131
542,23-10-2018 10:56,1.62,1.80099E+14,38
171,23-10-2018 15:14,8.9,4.76105E+18,90
1358,23-10-2018 18:50,10.49,2.13194E+14,41
571,23-10-2018 20:11,1.36,3.4412E+14,42
1209,23-10-2018 21:30,10.62,3.5822E+15,102
2012,23-10-2018 21:51,2.33,1.80099E+14,140
466,23-10-2018 22:47,393,5.5706E+15,148
2595,24-10-2018 09:56,16.84,4.86676E+18,70
2900,24-10-2018 16:09,15.16,5.17595E+15,101
1616,24-10-2018 16:46,12.77,4.64401E+18,125
3128,24-10-2018 16:53,20.44,4.72378E+18,97
931,24-10-2018 17:06,10.56,5.50071E+15,138
1049,24-10-2018 17:26,11.18,4.7432E+18,65
2594,24-10-2018 21:00,16.51,4.53999E+15,29
2969,24-10-2018 22:03,17.18,5.17595E+15,120
1632,24-10-2018 22:06,10.17,5.5706E+15,124
802,25-10-2018 01:25,2.37,5.50071E+15,22
1721,25-10-2018 04:04,10.01,4.50641E+15,131
557,25-10-2018 10:50,1.93,4.26369E+15,3
2216,25-10-2018 11:39,2.83,4.26849E+15,97
1102,25-10-2018 15:27,10.02,3.00783E+13,142
2182,25-10-2018 15:47,2.98,5.0188E+11,13
480,25-10-2018 16:29,8.03,3.00633E+13,5
2505,25-10-2018 17:21,18.34,5.03843E+11,2
1185,26-10-2018 02:24,10.39,4.16531E+18,104
1940,26-10-2018 06:23,4.12,4.74104E+12,4
3402,26-10-2018 09:20,2.28,2.13194E+14,4
2006,26-10-2018 11:27,4.1,4.18816E+15,97
2247,26-10-2018 11:56,1.18,5.29719E+15,126
551,26-10-2018 16:56,1.15,4.6819E+12,126
3055,26-10-2018 19:29,17.08,5.84227E+11,100
2405,26-10-2018 21:47,2.45,6.01199E+15,4
2397,26-10-2018 22:27,3.74,5.13584E+15,37
930,27-10-2018 01:00,11.1,5.84227E+11,80
2963,27-10-2018 06:38,14.73,4.53999E+15,24
1636,27-10-2018 08:04,12.98,4.15072E+15,3
1897,27-10-2018 08:17,11.08,5.13584E+15,37
1687,27-10-2018 09:26,11.11,5.84227E+11,28
838,27-10-2018 09:59,3.21,5.84227E+11,97
391,27-10-2018 13:46,3.39,5.03843E+11,118
2881,27-10-2018 14:11,14.09,4.64401E+18,63
1299,27-10-2018 15:48,12.26,5.5706E+15,129
123,27-10-2018 17:28,6.31,4.15072E+15,138
932,27-10-2018 18:30,11.26,4.26369E+15,139
590,27-10-2018 19:25,2.26,5.03843E+11,134
2057,27-10-2018 19:32,4.95,4.7432E+18,45
1585,28-10-2018 01:26,11.3,4.83448E+15,111
2051,28-10-2018 02:12,137,4.31965E+12,16
3461,28-10-2018 02:29,2.89,6.75911E+11,57
1712,28-10-2018 05:54,10.99,3.0143E+13,36
3223,28-10-2018 07:02,16.85,4.27647E+12,32
2870,28-10-2018 13:27,12.45,5.13584E+15,76
1460,28-10-2018 13:28,10,4.31965E+12,75
3121,28-10-2018 19:39,12.39,5.03843E+11,1
2000,28-10-2018 23:57,1.28,4.74104E+12,17
2079,29-10-2018 04:47,5.05,4.7432E+18,67
1076,29-10-2018 05:05,10.5,4.53999E+15,102
3031,29-10-2018 06:47,13.42,4.18816E+15,98
316,29-10-2018 07:16,5.65,4.72378E+18,67
2834,29-10-2018 07:18,16.85,5.03843E+11,127
383,29-10-2018 09:47,5.61,3.4412E+14,46
1919,29-10-2018 11:07,12.81,3.76028E+14,51
876,29-10-2018 14:11,10.35,4.71177E+15,110
1710,29-10-2018 14:36,10.82,5.36178E+15,50
642,29-10-2018 20:36,1.81,2.13194E+14,6
973,29-10-2018 22:54,10.83,6.50024E+15,109
1111,29-10-2018 22:55,10.35,4.71177E+15,42
1960,29-10-2018 23:18,3.67,5.84227E+11,70
2747,30-10-2018 07:08,15.94,4.18816E+15,25
1692,30-10-2018 07:27,10.45,6.75911E+11,1
1171,30-10-2018 09:43,12.76,2.13194E+14,38
2555,30-10-2018 09:45,16.64,4.86676E+18,48
3463,30-10-2018 10:17,1.58,3.76028E+14,8
63,30-10-2018 18:54,5.87,4.86676E+18,78
3147,30-10-2018 18:59,17.54,5.29719E+15,116
3160,30-10-2018 22:08,17.93,4.18816E+15,15
1565,30-10-2018 23:28,10.56,4.26849E+15,96
1638,31-10-2018 04:03,10.16,3.51695E+15,42
2233,31-10-2018 04:38,4.65,4.15984E+18,2
1002,31-10-2018 05:37,10.12,6.01199E+15,71
2823,31-10-2018 16:16,16.49,3.72415E+14,23
377,31-10-2018 16:35,6.27,4.74104E+12,121
2618,31-10-2018 17:59,16.17,3.58135E+15,91
562,31-10-2018 19:53,0.91,2.13194E+14,104
1054,31-10-2018 23:59,10.63,3.4412E+14,57
125,01-11-2018 00:29,2.32,4.83448E+15,67
3109,01-11-2018 02:22,15.57,3.4412E+14,26
2556,01-11-2018 05:00,15.29,6.01199E+15,55
2352,01-11-2018 09:02,2.69,5.29719E+15,51
3026,01-11-2018 10:40,16.01,5.5706E+15,25
124,01-11-2018 16:13,8.07,3.72415E+14,102
2493,01-11-2018 18:35,15.83,4.76105E+18,55
1591,01-11-2018 20:11,11.26,3.0182E+13,112
2623,01-11-2018 20:20,19.07,5.50071E+15,132
3091,01-11-2018 20:59,15.71,3.51695E+15,49
1850,01-11-2018 22:29,11.6,5.17595E+15,117
28,01-11-2018 22:56,6.7,3.4412E+14,42
1210,02-11-2018 01:03,10.17,4.76105E+18,122
267,02-11-2018 05:12,5.82,2.13194E+14,92
2049,02-11-2018 12:14,1.86,3.56107E+15,116
3479,02-11-2018 13:11,3.38,4.58696E+18,28
1061,02-11-2018 20:08,10.55,4.31965E+12,71
676,02-11-2018 20:09,3.34,5.13584E+15,107
3346,03-11-2018 01:54,2.46,4.16531E+18,131
1414,03-11-2018 05:50,11.9,4.83448E+15,144
1022,03-11-2018 08:54,10.5,5.03843E+11,114
2627,03-11-2018 10:56,18.62,4.02791E+15,31
2701,03-11-2018 12:46,18.52,3.4412E+14,66
2531,03-11-2018 16:10,18.2,5.84227E+11,13
50,03-11-2018 18:34,4.12,5.29719E+15,27
1134,03-11-2018 18:58,10.36,3.0182E+13,137
2740,03-11-2018 21:30,16.13,5.17595E+15,49
2628,04-11-2018 06:19,18.31,4.53999E+15,34
1808,04-11-2018 08:34,11.64,4.498E+12,9
2307,04-11-2018 09:41,5.76,3.76028E+14,34
1630,04-11-2018 10:52,10,4.31965E+12,125
996,04-11-2018 17:06,10.22,4.18816E+15,124
884,04-11-2018 19:40,11.41,4.86676E+18,147
1727,04-11-2018 22:04,10.84,3.0182E+13,25
1120,05-11-2018 02:24,11.38,4.72378E+18,18
229,05-11-2018 02:40,10.55,4.26369E+15,12
3153,05-11-2018 03:04,16.44,6.50024E+15,58
3277,05-11-2018 04:06,16.05,4.58696E+18,102
2122,05-11-2018 09:37,2.99,4.6819E+12,35
1507,05-11-2018 12:46,10.37,5.5706E+15,35
253,05-11-2018 12:52,9.21,3.56195E+15,51
35,05-11-2018 15:00,4.31,2.13194E+14,2
2099,05-11-2018 16:16,1.46,4.02791E+15,63
3249,05-11-2018 16:53,18.35,5.01809E+11,111
1144,05-11-2018 22:30,10.83,4.76105E+18,86
1586,06-11-2018 00:11,12.16,4.2791E+18,64
1311,06-11-2018 02:35,12.28,5.13584E+15,66
2800,06-11-2018 06:03,15.61,3.56195E+15,62
3036,06-11-2018 09:41,16.41,4.15984E+18,126
402,06-11-2018 13:52,8.4,3.51695E+15,150
702,06-11-2018 18:14,0.81,5.17595E+15,39
2197,06-11-2018 18:16,3.55,4.02791E+15,24
2841,06-11-2018 21:52,12.37,5.36178E+15,116
1901,07-11-2018 04:09,11.03,3.76028E+14,106
2432,07-11-2018 04:10,1.14,3.56195E+15,67
2458,07-11-2018 04:17,17.36,4.72378E+18,70
692,07-11-2018 06:04,3.31,4.72378E+18,74
2185,07-11-2018 06:18,3.16,4.72378E+18,4
425,07-11-2018 11:47,7.41,4.58696E+18,60
1438,07-11-2018 12:48,10.32,3.51711E+15,146
3203,07-11-2018 13:00,17.81,3.76028E+14,100
180,07-11-2018 17:25,7.6,4.26849E+15,73
1070,07-11-2018 22:28,10.02,3.58135E+15,125
1050,07-11-2018 23:00,10.4,3.4412E+14,51
365,07-11-2018 23:23,7.19,3.5822E+15,121
2925,08-11-2018 02:10,22.78,5.13584E+15,78
1380,08-11-2018 02:53,10.75,4.16531E+18,7
1166,08-11-2018 05:43,10.16,5.5706E+15,90
133,08-11-2018 10:51,8.02,5.03843E+11,80
3263,08-11-2018 13:30,18.3,4.18816E+15,20
122,08-11-2018 14:01,8.71,4.02791E+15,8
2190,08-11-2018 16:37,5.63,6.50024E+15,33
1688,08-11-2018 17:42,11.13,4.02791E+15,74
1261,08-11-2018 20:43,12.22,3.56107E+15,16
1477,09-11-2018 02:36,10.49,4.7432E+18,91
987,09-11-2018 07:37,10.74,3.51711E+15,120
2091,09-11-2018 08:29,4.74,4.72378E+18,91
537,09-11-2018 09:18,1.51,5.50071E+15,114
1301,09-11-2018 10:47,10.26,3.58135E+15,123
895,09-11-2018 11:10,11.44,5.36178E+15,2
381,09-11-2018 14:45,5.28,4.2791E+18,22
1969,09-11-2018 17:10,2.45,4.50641E+15,72
2408,09-11-2018 19:21,4.71,5.5706E+15,145
2147,09-11-2018 19:24,2.94,4.71177E+15,108
2632,09-11-2018 19:38,20.27,3.53565E+15,75
3169,09-11-2018 23:28,19.07,4.74104E+12,44
1295,10-11-2018 01:14,10.03,5.03843E+11,101
3162,10-11-2018 02:45,17.2,4.96292E+18,108
3193,10-11-2018 03:11,18.18,3.0143E+13,122
1932,10-11-2018 10:17,3.04,4.498E+12,77
3229,10-11-2018 10:49,14.03,5.01809E+11,145
1703,10-11-2018 13:21,10.61,4.50641E+15,123
